,LST,flaeche,buildup,imprevious,DGM,NDVI
95217,34.96623671,130.6795155499147,1.0,54.0,305.2532653808594,0.4536597430706024
95223,33.545479730000004,144.62812171066358,0.0,25.0,324.5975341796875,0.5228075385093689
95225,37.136964245000016,18.67498572199884,1.0,73.0,301.16424560546875,0.4195722341537475
95238,38.98402427500006,187.09712053884437,1.0,100.0,304.06378173828125,0.1705812215805053
95240,35.57037174500002,91.3839684854194,1.0,49.0,306.0395202636719,0.4994927048683166
95241,35.55954801500002,45.20011930465503,0.0,52.0,299.80126953125,0.3189011216163635
95244,36.28188957500005,39.073994998700186,0.0,79.0,298.7147827148437,0.3976930975914001
95249,32.85247617500001,46.75671809934079,0.0,8.0,322.06475830078125,0.7411810159683228
95250,40.27071891500005,12.954149499405466,1.0,75.0,298.54400634765625,0.4774621129035949
95254,34.21968417500004,110.48747434060154,1.0,61.0,310.9647521972656,0.5786613821983337
95260,35.68031805500001,277.33012610753065,1.0,27.0,295.125,0.4736576974391937
95261,36.37360644500003,148.66919100749158,1.0,99.0,320.6552734375,0.3379345834255218
95263,35.814665230000024,75.33397819009792,1.0,68.0,318.9837646484375,0.444134384393692
95265,36.429434105000006,63.56589798935485,0.0,57.0,310.67724609375,0.4988099932670593
95267,36.18884347499999,31.32617780291693,1.0,65.0,295.64752197265625,0.4838848710060119
95287,35.63920687,145.6742060076253,0.0,17.0,296.7969970703125,0.5960916876792908
95288,32.80528851000005,13.007394921483394,0.0,0.0,292.958251953125,0.723247766494751
95289,38.13417158000003,244.6444725858296,1.0,100.0,294.97625732421875,0.2720160186290741
95293,34.708461035,62.83352540065145,0.0,30.0,294.9797668457031,0.6599116921424866
95294,28.762530410000025,105.39160890216333,0.0,0.0,322.60076904296875,0.8033303022384644
95299,35.690572115000016,11.622298596570038,1.0,43.0,295.8420104980469,0.5011718273162842
95302,36.80541630500002,286.2228141873244,1.0,47.0,320.92578125,0.2980493009090423
95303,36.833520024999984,37.146015956457575,1.0,74.0,318.0807800292969,0.4795776605606079
95304,35.439347645000026,12.04517850526489,0.0,38.0,318.1415100097656,0.5182127356529236
95315,38.974149995000026,396.7688635010384,0.0,58.0,299.4200134277344,0.3926046192646026
95318,33.66767394500002,2.8681928994711026,0.0,30.0,308.3267822265625,0.5874669551849365
95320,33.71695040000003,43.26192929501539,1.0,61.0,309.4642639160156,0.5082414150238037
95321,34.74491991500002,53.863049704584704,1.0,51.0,315.6612548828125,0.4617299437522888
95323,35.092988285000004,52.33808040506225,0.0,51.0,324.269775390625,0.4649260342121124
95324,32.61179060000002,31.53821844280064,0.0,41.0,310.0915222167969,0.6152677536010742
95326,32.16203613499999,28.179016454653905,0.0,23.0,328.03924560546875,0.6769713759422302
95353,36.70648361500002,15.36637499982626,1.0,65.0,296.7967529296875,0.3810482621192932
95361,35.18242647500001,78.4474397511323,0.0,36.0,304.0945129394531,0.5090967416763306
95362,34.78479681500002,120.05009594721992,0.0,32.0,331.9070129394531,0.5652763843536377
95363,37.27321032000002,16.73913239651993,0.0,55.0,301.2337646484375,0.4473499357700348
95367,35.004974270000005,87.72870950393212,0.0,40.0,318.59674072265625,0.6025850772857666
95369,35.238728859999995,70.32640645220324,0.0,45.0,306.4000244140625,0.4737164080142975
95373,38.11651181000002,10.430257548434222,0.0,100.0,302.6420288085937,0.3927650451660156
95375,32.891213735000015,4.994713951229729,0.0,0.0,302.9420166015625,0.7272599935531616
95378,32.890928900000034,156.23942004834447,1.0,28.0,302.3545227050781,0.5651004910469055
95389,36.25084256000002,35.97802470061802,1.0,88.0,317.1180114746094,0.3503480553627014
95397,36.44510003000002,39.10585275200897,0.0,82.0,319.52801513671875,0.354820966720581
95405,36.266793320000026,208.10325245026308,1.0,63.0,319.5810241699219,0.4598051905632019
95406,33.492405475000034,38.5711445508731,1.0,36.0,318.6572570800781,0.5865135192871094
95413,33.34808907500002,5.350557001032104,0.0,18.0,315.7265014648437,0.6082152128219604
95416,36.044052350000015,172.31135700152106,1.0,91.0,299.81402587890625,0.4403675198554992
95417,36.53824107500002,19.37472864725128,0.0,73.0,302.4222717285156,0.5090283155441284
95427,40.840768695000015,211.48899998515844,1.0,95.0,304.7577514648437,0.1012815237045288
95429,39.684148705000034,367.260136534833,1.0,91.0,298.0147705078125,0.2245863825082779
95437,32.77813424000003,95.70306269783474,0.0,26.0,323.1827697753906,0.6342886686325073
95441,32.31309363000005,72.62714820845918,0.0,14.0,305.5865173339844,0.6138991117477417
95444,35.57863196000001,50.86324380796701,1.0,14.0,314.6465148925781,0.6093930602073669
95450,33.759960485,233.73449060334204,1.0,51.0,295.7892761230469,0.553310215473175
95453,34.48970775500003,95.68922150823217,0.0,0.0,320.20849609375,0.3160963356494903
95455,43.07700828000001,399.6297769984871,1.0,100.0,298.717529296875,-0.0353254415094852
95457,38.36184969000002,128.12603166545978,1.0,84.0,302.8920288085937,0.4332984685897827
95479,35.29901893500002,102.70783579071704,0.0,41.0,299.7225341796875,0.5983343720436096
95488,36.19055248500002,44.56031584828519,0.0,57.0,312.62603759765625,0.4805813431739807
95489,38.02973208,142.26062060768828,1.0,100.0,295.44927978515625,0.2155249118804931
95495,35.100014215000016,85.23196164578765,0.0,33.0,301.3197631835937,0.5528056621551514
95500,35.511031120000006,17.70041327576598,1.0,66.0,322.7885131835937,0.5423960089683533
95501,34.94193079000001,201.20542442943625,1.0,45.0,310.322998046875,0.6322070956230164
95503,35.21318865500001,229.0977447888512,1.0,59.0,309.5790100097656,0.4354544281959533
95506,37.22982045500002,175.33555838826214,1.0,92.0,299.4722595214844,0.3762723505496979
95511,35.99278205000003,40.44904949299825,1.0,100.0,305.3182678222656,0.0312060490250587
95514,35.158215500000026,16.183731097383593,1.0,92.0,321.7870178222656,0.4015986025333404
95521,34.86834841500001,117.27281750953308,0.0,74.0,320.4047546386719,0.5260720252990723
95522,35.27395345500001,115.65235050589598,0.0,32.0,299.25128173828125,0.5040820240974426
95524,32.90374647500002,22.9846737449704,0.0,30.0,302.37176513671875,0.5698588490486145
95527,37.50582557,139.13018424489678,1.0,73.0,298.2400207519531,0.3080885708332062
95531,37.67815074500001,96.4232717197906,1.0,78.0,301.354248046875,0.4377104938030243
95556,29.834934185,1.5998399998329953,0.0,0.0,319.864013671875,0.6558943390846252
95557,36.50472549000003,1.4872564742684733,0.0,76.0,316.90875244140625,0.3054151535034179
95570,37.254506155,400.0,1.0,100.0,323.7587890625,0.1112128570675849
95572,36.555900845000025,290.20800000056624,1.0,100.0,304.99725341796875,0.0537172071635723
95591,41.19348937000001,400.0,1.0,100.0,302.70574951171875,0.233657568693161
95593,34.485909955,144.83072394731954,0.0,58.0,296.9970092773437,0.5334249138832092
95594,35.97816052,73.83336269546668,0.0,56.0,316.1455078125,0.4569166004657745
95595,36.03522246500002,239.1829894517853,1.0,100.0,301.00927734375,0.3666579127311706
95602,34.235634935000014,4.02089050100127,0.0,0.0,336.1612548828125,0.645801305770874
95605,31.142896505000003,95.24741169831208,0.0,39.0,320.7392578125,0.7276239395141602
95609,37.04182935500002,18.746746609174576,0.0,49.0,305.3800048828125,0.5485560297966003
95616,36.87605538500001,97.27020533956504,0.0,44.0,301.6857604980469,0.3867363631725311
95617,34.728969155000044,6.934870983032113,0.0,7.0,294.4140014648437,0.6607228517532349
95622,32.485228914999986,18.27059755146524,0.0,46.0,322.65802001953125,0.5314633846282959
95628,33.87266020000003,135.11858593314398,0.0,10.0,294.4867553710937,0.678206205368042
95629,35.14017595000001,46.60429048706231,1.0,67.0,300.603271484375,0.5339799523353577
95631,35.99183260000001,117.44774484798188,0.0,36.0,333.5112609863281,0.535734236240387
95633,41.42097759000005,99.5276048949064,1.0,100.0,303.40625,0.1738165766000747
95638,39.93119559500005,313.80019192732044,1.0,100.0,304.22802734375,0.0380232371389865
95648,32.28081233000003,160.20523045290696,1.0,100.0,301.4324951171875,0.4290278851985931
95649,36.622267400000034,130.22561550646128,1.0,98.0,295.384033203125,0.2375048696994781
95651,37.035088260000016,1.0641396004019954,0.0,55.0,300.5400085449219,0.5948827862739563
95656,31.930465279999996,108.20968900745852,1.0,42.0,294.26177978515625,0.6269511580467224
95660,27.156725625000025,7.056428499910902,0.0,0.0,402.7947692871094,0.871105432510376
95666,36.09589232,65.27975139372688,1.0,100.0,305.35400390625,0.0661419481039047
95669,31.969202840000005,62.0621078925229,1.0,19.0,296.6224975585937,0.7391990423202515
95675,33.422525955000005,14.432909123563729,0.0,15.0,295.4052734375,0.6483775973320007
95677,36.10785539000002,36.54570920390731,0.0,21.0,296.0475158691406,0.5124802589416504
95678,35.86128322500001,76.41192945277783,0.0,32.0,313.5687561035156,0.5953570604324341
95687,36.62169773000002,131.0135790014844,0.0,18.0,298.55328369140625,0.5803996324539185
95688,32.57476205000003,38.63136285217527,0.0,26.0,314.634033203125,0.6314370632171631
95689,34.42903790000001,136.125453489583,1.0,33.0,317.0262756347656,0.4622368216514587
95703,33.79898288000003,41.96530499862961,0.0,21.0,312.98199462890625,0.534117579460144
95704,36.67448715000002,99.8801698501584,0.0,20.0,300.3450012207031,0.527194082736969
95707,38.67792159500001,83.384394505394,1.0,67.0,294.114990234375,0.2580283582210541
95709,41.044330775000006,327.5628454925019,1.0,85.0,296.9822692871094,0.2402603924274444
95712,36.80684048000001,101.6660344588809,1.0,79.0,299.7792663574219,0.5188835263252258
95713,35.49697926,0.1202802501789517,0.0,32.0,320.8317565917969,0.4471433758735657
95714,39.34301131999999,230.8678902809961,1.0,100.0,302.6622619628906,0.1849446445703506
95716,35.05785863500001,63.929676642796295,0.0,16.0,303.7685241699219,0.5533105134963989
95726,35.59581700500003,14.86789869564648,0.0,41.0,332.91650390625,0.4885095953941345
95733,33.967984980000054,41.38677949956329,1.0,78.0,295.3795166015625,0.4890118837356567
95737,35.30965277500001,2.4946127240525,0.0,53.0,305.9722595214844,0.5031967163085938
95738,40.21147323500002,45.240320495850696,1.0,97.0,301.4460144042969,0.2695171236991882
95739,35.454443899999994,243.5439578711984,1.0,10.0,319.62353515625,0.2882710993289947
95740,38.10597291499999,39.46581901184585,0.0,86.0,296.47100830078125,0.2128384858369827
95743,34.32868103500003,205.0366439232088,1.0,50.0,330.2850341796875,0.6158414483070374
95747,42.643394465000014,400.0,1.0,100.0,298.7770080566406,0.0111329462379217
95748,42.04780448,189.02241640032327,1.0,98.0,294.5567626953125,0.3880820572376251
95750,37.32125249000004,97.29380985587107,0.0,21.0,285.7655029296875,0.5836846828460693
95756,28.79671061000002,13.311251496457276,0.0,0.0,325.1512451171875,0.8492404818534851
95762,37.30254832499999,133.57096000240506,0.0,41.0,318.7330322265625,0.3059166669845581
95763,34.962249020000016,62.667220150271376,0.0,12.0,327.2152709960937,0.6162716150283813
95766,37.07600955500002,25.52680021334348,0.0,27.0,320.51727294921875,0.3609162271022796
95768,36.232897955,43.57038470297009,1.0,88.0,304.52801513671875,0.4376191198825836
95772,33.69758162000004,118.11836716006576,0.0,71.0,320.6240234375,0.4679098129272461
95773,36.13187647499999,111.15087165868572,1.0,29.0,299.3135070800781,0.4344737529754638
95781,33.87702767000002,3.788220900083872,0.0,26.0,297.72076416015625,0.611656129360199
95782,34.62035207500003,54.75303905728615,0.0,51.0,310.7665100097656,0.517412543296814
95783,35.22515172500001,129.79540001624713,0.0,44.0,318.8687744140625,0.5794916152954102
95784,34.121985770000016,9.742428907886412,1.0,47.0,314.0712585449219,0.5365087389945984
95785,39.78716403000004,124.0860594949627,1.0,100.0,295.6865234375,0.2464663982391357
95792,41.59748034500005,399.98277929897625,1.0,100.0,297.3625183105469,0.0654832497239112
95793,36.00294116500001,72.74525444632042,0.0,38.0,295.3417663574219,0.5688191652297974
95803,34.339694654999995,8.464129999845177,0.0,13.0,294.8575134277344,0.7218748927116394
95810,34.26345382000002,67.17387936421791,0.0,0.0,301.8587646484375,0.6819734573364258
95811,38.209083185,17.78539369879653,1.0,100.0,295.623779296875,0.1248856857419014
95817,36.708857240000015,63.897642397760094,1.0,70.0,298.4697570800781,0.4942030608654022
95832,33.77762025500004,42.4307767487154,0.0,11.0,305.4930114746094,0.3904000520706177
95838,37.000813115000014,69.09968370121199,0.0,12.0,319.2245178222656,0.4879275262355804
95839,33.33441699500003,17.867355504192474,0.0,44.0,314.5425109863281,0.3796125054359436
95845,34.61408570500004,153.44032183072505,0.0,29.0,299.3680114746094,0.467050552368164
95846,36.56273688500001,136.97524224594738,1.0,77.0,286.39227294921875,0.4535206854343414
95850,33.80126156,8.382918699974372,1.0,84.0,312.9410095214844,0.5903034210205078
95854,37.23371320000001,60.8854628946645,0.0,79.0,302.3520202636719,0.4698095023632049
95861,33.258366050000014,101.0794483491322,0.0,0.0,309.98199462890625,0.4765587747097015
95863,36.23251817500002,1.159397499463018,1.0,59.0,295.57476806640625,0.5395041704177856
95865,35.68971761000001,300.88297724260445,0.0,33.0,300.1695251464844,0.6292902231216431
95870,36.06826332500003,119.74337149779124,1.0,93.0,297.15753173828125,0.1146097034215927
95875,33.415025300000025,160.71568087447562,1.0,37.0,302.4737548828125,0.524318516254425
95890,36.83969145000002,14.73020320281234,1.0,90.0,297.17724609375,0.4881084859371185
95891,31.067130395000007,0.4141172502312213,0.0,16.0,328.17401123046875,0.6864734292030334
95897,34.580285285,101.37629672594318,1.0,30.0,302.4665222167969,0.6083891987800598
95900,40.17814754000001,257.0900000073016,1.0,100.0,283.09100341796875,0.0602547787129879
95904,35.711649905000016,49.931408351327455,0.0,0.0,320.5442810058594,0.4233560562133789
95905,34.22110835000002,5.1822900004910215,1.0,69.0,298.259521484375,0.4710107743740082
95907,34.35127794500003,16.022799043602856,1.0,29.0,294.32427978515625,0.6300477981567383
95924,34.78422714500002,398.9405781406015,0.0,33.0,320.3572692871094,0.5359276533126831
95926,36.938529195000015,316.1374034196599,1.0,100.0,295.2015075683594,0.3632583022117615
95928,33.70384799000003,180.30668700542867,0.0,23.0,313.9845275878906,0.5192385315895081
95931,35.06108676500001,37.38209400297696,0.0,16.0,335.84552001953125,0.508772075176239
95932,36.165392060000016,98.03498004215646,1.0,92.0,295.99102783203125,0.3832724690437317
95933,32.88608670500002,45.40443630669217,0.0,10.0,335.916259765625,0.5591394305229187
95940,35.82273555500001,36.49976920050837,1.0,91.0,320.301513671875,0.4118335843086242
95941,37.27615361500004,88.8321844445639,1.0,54.0,318.5027770996094,0.3994532227516174
95950,42.470499620000005,0.6485325002185721,1.0,100.0,298.81524658203125,0.0462663136422634
95952,36.42924421500005,199.6549613020467,0.0,76.0,303.5180053710937,0.4505560100078583
95955,35.901919685000024,14.329362198315,0.0,68.0,310.8192749023437,0.5087980031967163
95957,40.58736049000001,71.41311833429334,1.0,100.0,301.5760192871094,0.1901631206274032
95960,38.20974780000004,45.1133141230077,1.0,100.0,296.3992614746094,0.1972007155418396
95965,35.51967111500004,83.6582259514007,1.0,47.0,307.52349853515625,0.5399656891822815
95967,32.70293780000003,64.2564615090526,0.0,20.0,333.00201416015625,0.5570613741874695
95968,35.182141640000026,30.53183268448849,1.0,98.0,296.9677734375,0.3802759945392608
95982,34.27589161500005,44.02350194336859,1.0,87.0,302.9317626953125,0.4869668483734131
95984,34.99623933000003,108.4149964103228,1.0,44.0,313.2225036621094,0.4070791900157928
95985,35.77887096500005,0.4199445500963747,0.0,5.0,307.8687744140625,0.5142567157745361
95987,36.89523427500001,35.36199999973178,0.0,18.0,298.66876220703125,0.2963649332523346
95989,34.78906934000001,14.612854001406864,0.0,0.0,330.582275390625,0.455033004283905
95994,32.891688460000054,4.281036300336373,0.0,0.0,308.301513671875,0.5929633378982544
96000,32.478202985,117.486770514913,1.0,49.0,294.936767578125,0.4192001223564148
96003,40.80991157000002,279.29414453813644,1.0,100.0,297.9880065917969,0.1782881468534469
96005,42.05464052000004,390.3867831650087,1.0,100.0,303.7120056152344,0.0783862322568893
96007,34.49369544500003,44.73605255344692,0.0,74.0,294.5777587890625,0.4082647264003753
96009,34.95218485,48.63707449884574,0.0,32.0,310.22802734375,0.4660199284553528
96010,36.29071946000002,147.4094839510582,1.0,89.0,316.0360107421875,0.3293513059616089
96015,35.79425205500003,154.32017132052908,1.0,100.0,302.7067565917969,0.4629563987255096
96022,34.77900517000002,134.69028329804686,1.0,76.0,311.00701904296875,0.5433072447776794
96030,34.42476537500001,94.11155355522598,0.0,42.0,303.75201416015625,0.5097609758377075
96032,35.21432799500004,185.08629372020064,1.0,45.0,315.7817687988281,0.5809532403945923
96033,34.88363456000002,234.35298576765868,1.0,92.0,321.4800109863281,0.1533098518848419
96034,35.256483575000004,221.7846775440816,1.0,91.0,298.9230041503906,0.3704586923122406
96036,36.97138016500005,30.333118251234907,0.0,70.0,315.1052551269531,0.4795356690883636
96043,38.797267460000015,257.2618241090277,1.0,59.0,301.4027709960937,0.3817816078662872
96048,40.31629251499999,348.32349054437947,1.0,100.0,298.2017517089844,0.3318749070167541
96050,34.30428017000003,107.37692800844212,0.0,50.0,310.634521484375,0.5601034164428711
96063,35.737380000000016,205.35434789978447,1.0,92.0,301.6224975585937,0.4372802078723907
96071,37.26029780000004,125.59971281305047,1.0,39.0,301.91802978515625,0.489210307598114
96072,34.045270210000055,12.481816397470316,1.0,67.0,296.437255859375,0.5779101848602295
96073,41.29754909000002,68.28947382787656,1.0,95.0,303.5500183105469,0.127378448843956
96074,36.67011968000001,208.08535540139917,1.0,93.0,299.2952575683594,0.3747230768203735
96078,36.02126555000001,41.38846200515415,0.0,23.0,299.7157592773437,0.6210034489631653
96079,34.30570434499999,181.7138560496505,0.0,16.0,294.35577392578125,0.7157576084136963
96085,36.26707815500001,101.8767894574841,0.0,43.0,301.60400390625,0.4155952930450439
96086,31.96891800500001,57.77871579793271,0.0,0.0,323.8392639160156,0.6445823907852173
96088,34.206486820000016,221.03331258929413,1.0,75.0,294.384521484375,0.4863858520984649
96091,32.99214027000004,61.648079196267474,0.0,43.0,327.6405029296875,0.5376940965652466
96097,42.855596540000015,271.4670000039041,1.0,100.0,305.47802734375,0.0576341226696968
96099,34.466446229999995,104.82285299770965,0.0,26.0,312.072021484375,0.5647258758544922
96102,34.826192835000015,115.48494330232204,0.0,27.0,300.603515625,0.3914681077003479
96104,36.75784886000002,111.00897881950937,1.0,93.0,298.28125,0.4966150522232055
96117,36.17479161500001,228.6237513767674,0.0,66.0,296.38201904296875,0.4806877672672272
96121,39.24588258500004,136.07573737581217,1.0,52.0,302.93975830078125,0.4533218443393707
96122,36.94555512500004,9.100263405128809,0.0,11.0,315.10400390625,0.3822382390499115
96125,33.74201588000001,49.826155994136776,1.0,68.0,303.9717712402344,0.511443018913269
96126,34.94971627999999,202.0636728122118,0.0,37.0,295.5242614746094,0.5859929919242859
96132,35.601703595000004,52.60767750581553,1.0,92.0,299.3397827148437,0.4808878302574157
96146,40.90428690000004,286.5961862093628,1.0,100.0,294.2380065917969,0.2063834816217422
96147,32.774431385000014,16.77442300027278,0.0,0.0,294.70574951171875,0.7360365986824036
96148,36.09674682500002,22.077620048925727,0.0,15.0,308.4745178222656,0.5128474831581116
96152,33.96276300500002,25.38368699702352,0.0,19.0,314.71124267578125,0.7032644748687744
96153,35.491757285000034,118.52208359528493,1.0,100.0,298.7400207519531,0.1642513424158096
96159,33.335271500000005,395.1581430013924,1.0,100.0,300.4970092773437,0.3159137666225433
96161,34.83749129000005,42.5886481249246,0.0,16.0,297.90625,0.4365455508232116
96165,31.968063500000007,6.775151201632257,0.0,0.0,305.5450134277344,0.784846305847168
96166,37.12927370000002,220.76440923350447,1.0,100.0,305.03875732421875,0.0631520226597786
96167,33.253239019999995,38.38560905364597,1.0,40.0,303.1822509765625,0.5623016357421875
96169,34.002639905000024,112.02648615349256,0.0,8.0,297.7690124511719,0.4973087012767792
96170,37.14883237000003,394.1065716906638,1.0,97.0,295.4530029296875,0.2030851691961288
96174,35.109508715000025,13.836368802023037,1.0,91.0,296.16326904296875,0.4014136493206024
96182,41.641914605,0.1242627750106141,1.0,100.0,299.8732604980469,0.0452115200459957
96184,36.85440792500002,81.52364453772785,0.0,23.0,300.9872741699219,0.6126115322113037
96186,38.503602575,200.93296921435723,0.0,38.0,295.6362609863281,0.2550143897533417
96189,33.61573903000003,125.86807299936822,0.0,19.0,313.9487609863281,0.5153597593307495
96191,33.59105333000001,82.3783884967102,0.0,0.0,317.9527587890625,0.5650850534439087
96198,38.893256855000025,64.68667139578137,1.0,95.0,300.09625244140625,0.2255108058452606
96200,34.587975830000026,153.07532048994003,0.0,24.0,307.4507751464844,0.5986626744270325
96203,38.94823001000002,193.19579540186197,1.0,100.0,304.89825439453125,0.1842627525329589
96208,33.83753055,27.80991769686459,1.0,43.0,297.4365234375,0.6708706021308899
96215,34.97164857500001,55.9826319517901,0.0,20.0,305.6385192871094,0.5599887371063232
96217,33.36517917500001,51.5565136846694,0.0,12.0,296.134521484375,0.6224635243415833
96222,34.33276367000003,169.12714856005204,1.0,36.0,310.8580322265625,0.5665256381034851
96226,35.21784096000002,8.805499999438227,0.0,47.0,315.3110046386719,0.4657987058162689
96227,35.76871185000004,61.68099709630631,0.0,16.0,295.1075134277344,0.590065598487854
96228,32.48456430000001,284.60168170452005,1.0,100.0,322.8715209960937,0.1703550368547439
96232,36.23185356000005,38.32898475301566,1.0,50.0,318.0152587890625,-0.1511214971542358
96233,35.93467571000001,218.86349549517493,1.0,72.0,307.7965087890625,0.0847756117582321
96240,35.57948646500002,122.0473447708112,0.0,82.0,321.78125,0.3294625580310821
96243,34.573449245000006,198.9654502840346,0.0,30.0,313.8155212402344,0.4300686419010162
96248,35.693705300000055,136.16585799931772,1.0,85.0,295.9875183105469,0.3619325459003448
96249,35.62411061500001,107.55503934051208,0.0,28.0,296.95428466796875,0.5946588516235352
96251,40.589639170000005,79.44436259865884,1.0,100.0,305.4877624511719,0.1583180725574493
96254,42.008307360000025,400.0,1.0,100.0,304.11749267578125,0.0447807498276233
96255,36.82279124000004,141.23306039972698,1.0,67.0,299.36376953125,0.5275585651397705
96256,37.75315729500002,65.2991830066614,1.0,99.0,306.5345153808594,0.1392756104469299
96262,37.04125968500003,24.38312436077331,0.0,12.0,321.051513671875,0.202922984957695
96272,32.02911313499999,20.419231947929717,0.0,0.0,294.2537841796875,0.6191487312316895
96287,35.01836151500002,98.79856730141472,1.0,73.0,301.0790100097656,0.4347738325595855
96293,38.89752938,0.0001024999912269,1.0,100.0,299.2860107421875,0.1194276958703994
96297,36.508428345,400.0,0.0,100.0,305.1102600097656,0.0234328433871269
96298,40.32056504000001,88.93334949794729,1.0,88.0,296.9850158691406,0.3218617737293243
96301,35.41940919500003,73.6101695033233,1.0,69.0,295.3702697753906,0.5799782872200012
96313,36.09019562000003,80.08996051313504,0.0,35.0,318.2652587890625,0.4607584476470947
96315,33.41644947500002,17.947285641625037,0.0,14.0,293.85552978515625,0.6616052389144897
96322,28.33926560000002,20.088787854639214,0.0,23.0,389.3475341796875,0.770285427570343
96325,35.85691575500002,154.89996494683908,0.0,26.0,320.3542785644531,0.5321688055992126
96332,36.23337268000001,206.08162920009616,1.0,59.0,304.9519958496094,0.43446946144104
96346,32.690689895000006,142.00731604713795,0.0,3.0,314.3197631835937,0.7592896223068237
96349,33.94510323500002,369.0426059020205,1.0,38.0,320.300537109375,0.5236603021621704
96352,36.76098204500001,60.17051459808738,0.0,25.0,299.99249267578125,0.5860334038734436
96359,38.02840285000004,5.354864154010165,1.0,100.0,322.6515197753906,0.0766581892967224
96362,34.806729110000035,167.35909205772583,1.0,66.0,301.78778076171875,0.5394942760467529
96370,35.88454475000001,106.7135384950375,1.0,56.0,297.8367614746094,0.5093190670013428
96374,35.88169640000001,183.48572236681383,1.0,37.0,295.66278076171875,0.484811395406723
96375,36.30296736500003,99.31668424451748,1.0,86.0,297.9652709960937,0.4261534810066223
96376,41.17829817,289.81952060827547,1.0,100.0,302.3677673339844,0.2788754999637604
96379,40.06706189000003,21.692499997243285,1.0,90.0,298.4727783203125,0.1763236820697784
96384,34.80008296000002,8.7083806718118,0.0,20.0,294.2135009765625,0.7608650922775269
96385,35.550813074999986,111.64856600874414,0.0,63.0,308.8392639160156,0.5030146241188049
96386,33.26510714500003,97.29693850316916,0.0,21.0,321.9097595214844,0.2566357254981994
96391,37.10022053,83.64809736980874,1.0,65.0,303.32000732421875,0.4622308611869812
96394,36.58590346500001,201.48569164859097,1.0,98.0,295.3575134277344,0.1172180771827697
96395,33.15895863500002,93.25499999336898,0.0,29.0,301.11651611328125,0.6423255801200867
96402,35.488908935000026,96.17843859772826,1.0,89.0,297.8477783203125,0.4135010242462158
96403,34.25756723000003,96.50688364274411,0.0,32.0,306.7337646484375,0.6099047064781189
96407,36.68948846000003,22.382250602155462,0.0,42.0,295.93377685546875,0.4367128610610962
96408,36.95846764500002,278.7112049994842,1.0,100.0,299.5777587890625,-0.0105834491550922
96411,36.81975300000004,61.14894558959736,1.0,42.0,307.61627197265625,0.2800128161907196
96423,34.02476209,38.114454841597855,0.0,0.0,320.6697692871094,0.5070250034332275
96425,32.23296005000001,30.660452203679444,0.0,13.0,299.9195251464844,0.6485217809677124
96431,33.89069975000001,26.175335095718072,0.0,27.0,320.1442565917969,0.5323958396911621
96433,36.233752460000005,73.31934648108196,1.0,73.0,319.52203369140625,0.3689668774604797
96434,34.05932207000001,1.8848712001362171,0.0,0.0,314.25201416015625,0.5500856041908264
96439,35.51397441500001,221.8924231046066,1.0,41.0,298.1880187988281,0.338914543390274
96441,34.95085562000001,22.497534502149485,0.0,0.0,320.53778076171875,0.5287295579910278
96448,35.38095647000002,4.104251999795764,1.0,58.0,312.0270080566406,0.3216344714164734
96456,34.82495855000001,168.40897934145696,1.0,47.0,305.36651611328125,0.5151927471160889
96458,37.79892078500003,147.43262049437894,1.0,53.0,306.7982482910156,0.4598635137081146
96465,36.84272969000001,60.32660199577534,1.0,100.0,321.7020263671875,0.4040886759757995
96468,36.987141035000015,137.87550184023752,0.0,22.0,297.7975158691406,0.6171106100082397
96476,34.29772896500002,67.97496096038935,1.0,66.0,295.6500244140625,0.624428927898407
96479,33.07673626500002,241.56175803675907,1.0,100.0,303.31402587890625,0.5793799757957458
96492,36.60944982500001,61.35854059209501,1.0,35.0,298.5460205078125,0.519940972328186
96494,34.54952310500002,34.07187230165873,0.0,24.0,311.8612670898437,0.5765470862388611
96495,35.1810023,400.0,1.0,100.0,304.43951416015625,0.0857490450143814
96511,31.891442885000014,0.6870673000268125,1.0,22.0,329.4037780761719,0.5906795859336853
96513,33.081198680000014,181.5118589097285,0.0,20.0,314.7960205078125,0.6710429787635803
96523,36.10215869000002,336.26845274439586,1.0,56.0,296.1455078125,0.4623371362686157
96530,33.87076130000002,28.06141825154248,1.0,53.0,313.5632629394531,0.6161888241767883
96541,37.34280500500001,192.09577309479724,0.0,34.0,301.24853515625,0.557547390460968
96543,34.319946095000006,109.953101154784,1.0,49.0,300.32000732421875,0.6336067914962769
96545,37.10401833000001,96.88599560745524,0.0,36.0,319.14727783203125,0.445722222328186
96549,38.35691255000001,149.32432129941895,1.0,64.0,302.9067687988281,0.4092647731304168
96553,38.95734473000002,43.77496679889817,0.0,49.0,296.8395080566406,0.4069389700889587
96554,35.25591390500002,187.9177309130337,1.0,33.0,310.04473876953125,0.526970624923706
96560,41.18219091500001,400.0,1.0,100.0,294.4965209960937,0.0793687552213668
96571,32.51133879,71.29475850220126,1.0,50.0,295.3827514648437,0.2904269993305206
96574,38.41074636500001,359.5891330840309,1.0,61.0,301.9530029296875,0.4584901034832001
96594,35.698832330000016,154.14927194740653,1.0,78.0,301.8470153808594,0.5578063130378723
96597,34.200885065000016,19.440449555616752,0.0,8.0,295.2665100097656,0.7283610701560974
96618,38.36165980000003,89.90584594768583,1.0,100.0,295.634521484375,0.2204557359218597
