,flaeche,buildup,imprevious,DGM,NDVI
106954,1.0713895994784028,0.0,0.0,301.406494140625,0.6363784670829773
106957,52.07253399262102,1.0,43.0,311.26300048828125,0.6121898889541626
106959,57.001541995648566,0.0,39.0,321.5707702636719,0.4898417890071869
106961,35.1134287961289,1.0,100.0,305.53778076171875,0.4103100895881653
106966,37.57365159953523,0.0,16.0,300.32275390625,0.5933992266654968
106974,269.5344753595743,1.0,79.0,303.82550048828125,0.5090427994728088
106976,165.54952400327988,0.0,0.0,320.6182556152344,0.5295055508613586
106982,186.63277074540864,1.0,100.0,322.8652648925781,0.3019632995128631
106984,98.94779444893638,0.0,11.0,322.6775207519531,0.594551146030426
106990,90.73407779685267,0.0,36.0,325.811279296875,0.5482057929039001
107010,20.548237709259816,1.0,92.0,303.64825439453125,0.5325387716293335
107015,78.35254701303451,0.0,4.0,324.718505859375,0.688621997833252
107017,34.110688399824646,0.0,24.0,313.947998046875,0.5871296525001526
107026,117.17305355670996,1.0,83.0,289.0770263671875,0.4667799174785614
107039,118.90013700211476,1.0,87.0,303.7267761230469,0.3787645399570465
107040,11.866639500116603,0.0,22.0,315.0602722167969,0.5371586680412292
107042,18.53424769878527,0.0,36.0,286.8935241699219,0.5212247371673584
107059,69.81227443578666,1.0,100.0,303.7197570800781,0.2572067081928253
107061,28.762412152687123,1.0,13.0,314.3762512207031,0.5843191742897034
107067,220.43697120788244,1.0,100.0,303.6830139160156,0.1657264977693557
107068,2.240794698706006,0.0,21.0,302.73077392578125,0.3808081746101379
107072,138.70568375124142,0.0,74.0,299.9645080566406,0.5320859551429749
107077,43.86434575697817,1.0,100.0,303.9802551269531,0.1406437754631042
107080,49.03160890999536,1.0,56.0,324.071533203125,0.5233203172683716
107083,311.39400000683963,1.0,100.0,300.8835144042969,0.0830151438713073
107084,235.5150483092082,0.0,28.0,302.9742431640625,0.4800798594951629
107089,52.21734029836188,1.0,100.0,305.4350280761719,0.1193649917840957
107096,130.25901080316444,1.0,57.0,303.7239990234375,0.4324540793895721
107101,31.31999539979421,0.0,87.0,335.5682678222656,0.4346643090248108
107119,111.47808466112754,0.0,6.0,318.9555053710937,0.4075764417648315
107132,18.206452144175746,0.0,0.0,296.79150390625,0.6502876281738281
107137,91.44100125493054,1.0,63.0,308.6552734375,0.5398890972137451
107139,195.4661215025004,0.0,48.0,324.12176513671875,0.5562862157821655
107146,43.99899125272898,0.0,0.0,324.3085327148437,0.7632580399513245
107147,230.35183426001495,0.0,21.0,317.9460144042969,0.4360159635543823
107158,207.8129386300596,0.0,6.0,319.1292724609375,0.5062186121940613
107160,101.53388822991906,1.0,100.0,303.9267578125,0.2951256334781647
107167,343.842536794777,1.0,43.0,319.41925048828125,0.4606163799762726
107183,93.1470993025548,0.0,14.0,319.2637634277344,0.5943138599395752
107188,287.1105902981851,1.0,96.0,307.2795104980469,0.4661528468132019
107190,154.1621505029353,1.0,87.0,318.2962646484375,0.3622458279132843
107192,111.71532944392531,1.0,100.0,319.4775085449219,0.202526107430458
107200,47.68131020506555,0.0,22.0,312.1935119628906,0.4890255928039551
107202,64.74426600273607,0.0,13.0,306.0770263671875,0.5528985857963562
107206,4.431278000541895,0.0,73.0,316.4350280761719,0.6127855777740479
107211,110.81643399281585,0.0,26.0,311.84002685546875,0.5870627760887146
107214,114.1333221885526,0.0,40.0,315.6220092773437,0.6594723463058472
107215,357.2754502525768,0.0,80.0,321.5297546386719,0.1038426309823989
107216,174.73029180415966,1.0,37.0,320.68951416015625,0.6043620705604553
107218,37.09615595137295,0.0,0.0,304.0867614746094,0.6210615634918213
107220,400.0,1.0,100.0,304.7880249023437,0.0231202319264411
107227,93.77719370212722,1.0,78.0,303.166259765625,0.4311595857143402
107232,389.7496225015349,1.0,100.0,321.8415222167969,0.1195016726851463
107234,197.0588416447396,0.0,70.0,302.655029296875,0.4039001762866974
107238,47.13793999833389,0.0,25.0,319.7022705078125,0.396315336227417
107241,210.3020785159874,1.0,91.0,322.895751953125,0.2799026668071747
107244,4.047135997575974,0.0,49.0,322.5395202636719,0.4165515005588531
107247,91.84223276367076,0.0,43.0,305.9562683105469,0.4239086210727691
107254,112.74059130162456,1.0,97.0,305.9255065917969,0.3389463722705841
107260,200.6012310328236,1.0,80.0,304.06500244140625,0.3921093940734863
107261,399.9762501486783,1.0,100.0,305.19403076171875,0.0614937916398048
107283,97.85508329483596,0.0,100.0,336.6097717285156,0.4327689707279205
107295,24.757980883647843,0.0,27.0,320.40753173828125,0.4627959132194519
107297,62.59973750187271,0.0,18.0,313.6260070800781,0.65532386302948
107299,72.49922549871839,1.0,100.0,321.2585144042969,0.0867162644863128
107301,296.5684475971134,0.0,100.0,304.67352294921875,0.3320408463478088
107310,14.684974649640488,0.0,33.0,313.2740173339844,0.5882812142372131
107320,111.93769761006104,0.0,100.0,304.38726806640625,0.0669374763965606
107326,254.04599999077615,1.0,100.0,305.0362548828125,0.2194075733423233
107327,1.337626000013832,1.0,100.0,322.0550231933594,0.3093519806861877
107329,96.5483240927999,1.0,56.0,290.42974853515625,0.4778392612934112
107333,25.901000000495465,1.0,36.0,313.7352600097656,0.6248220801353455
107337,30.076752406300905,0.0,36.0,331.88800048828125,0.6219131946563721
107346,79.54712840069588,1.0,42.0,303.8232421875,0.4904037415981293
107348,0.4422718804656443,1.0,76.0,307.0872802734375,0.4368020594120025
107349,170.52247594489612,0.0,16.0,331.45428466796875,0.5793308615684509
107359,74.35380079283863,1.0,45.0,304.7755126953125,0.6192673444747925
107363,50.3850825038396,0.0,70.0,324.99151611328125,0.5365238785743713
107384,33.80539320328427,0.0,34.0,325.5762634277344,0.6474372744560242
107386,0.5670613502189029,0.0,31.0,334.0665283203125,0.5540152192115784
107387,197.782654999701,1.0,100.0,305.4122619628906,0.0771890729665756
107390,201.9855276138172,1.0,86.0,322.6542663574219,0.207705870270729
107394,31.88930799439811,1.0,100.0,318.9210205078125,0.3939273953437805
107398,49.634044910606335,0.0,50.0,318.239501953125,0.483593612909317
107404,40.88626125104458,0.0,0.0,334.81427001953125,0.5937449932098389
107409,307.24206820461126,1.0,100.0,305.67852783203125,0.0993681401014328
107419,384.4988128474719,1.0,100.0,322.5190124511719,0.2151559442281723
107423,67.93311768832548,1.0,54.0,303.5830078125,0.5368236303329468
107432,298.6059806954352,1.0,97.0,303.90753173828125,0.3059017658233642
107436,0.4083389996823519,0.0,48.0,322.9027709960937,0.3560662269592285
107440,159.74281000702342,0.0,0.0,322.7317810058594,0.3899190127849579
107441,12.519702704027877,0.0,15.0,328.2705078125,0.6267964243888855
107442,249.51900545576248,1.0,72.0,308.9952697753906,0.3421394526958465
107460,3.7523683968138304,0.0,29.0,317.4855041503906,0.5576410889625549
107461,165.54419229344165,0.0,37.0,327.7802734375,0.5609860420227051
107462,138.88686939428575,1.0,100.0,321.260498046875,0.2516083121299743
107465,71.00487251496466,0.0,100.0,322.8060302734375,0.2289437800645828
107478,10.03404600076014,1.0,100.0,322.6935119628906,0.1738462746143341
107487,150.90597879600952,0.0,34.0,313.8695068359375,0.4708480536937713
107494,46.884950289949,0.0,97.0,298.8337707519531,0.4680737555027008
107498,133.04488573860348,1.0,100.0,305.019775390625,0.0379900597035884
107506,400.0,1.0,100.0,305.11474609375,0.0451824553310871
107507,33.28850550368914,1.0,59.0,304.6607666015625,0.3538513779640198
107508,400.0,1.0,100.0,305.11199951171875,0.0466459728777408
107511,306.9040000066161,1.0,100.0,305.552001953125,0.1583762019872665
107521,102.54692306018389,0.0,61.0,305.520751953125,0.4536525309085846
107529,311.1560646734762,1.0,29.0,320.5502624511719,0.5735327005386353
107530,79.78781720993226,1.0,80.0,304.7452697753906,0.3931752741336822
107533,3.1870661489095937,1.0,100.0,304.39227294921875,0.0893424674868583
107534,357.7609856407551,1.0,100.0,305.47076416015625,0.2653889954090118
107538,145.05964500060065,0.0,0.0,324.0045166015625,0.5016459226608276
107539,55.935489998179015,1.0,97.0,312.90850830078125,0.29306361079216
107548,206.49180525515047,0.0,50.0,316.21002197265625,0.3382875621318817
107555,11.510986792776896,1.0,23.0,305.5702514648437,0.6374080181121826
107560,18.255820397522385,0.0,7.0,304.281005859375,0.6947264075279236
107563,0.1620652951009124,0.0,0.0,302.5467529296875,0.538713812828064
107568,18.912881345451183,0.0,43.0,323.5185241699219,0.5178238153457642
107570,79.79037379590206,0.0,18.0,328.4550170898437,0.6282716989517212
107574,34.70451529119451,0.0,100.0,305.1255187988281,0.2454398870468139
107575,46.10943349721748,0.0,23.0,317.7217712402344,0.2148690074682235
107576,11.629973253021754,0.0,3.0,296.322998046875,0.6163491606712341
107580,66.98585134815214,0.0,44.0,304.80328369140625,0.5451214909553528
107587,1.5244204499360632,0.0,5.0,315.2440185546875,0.2767569720745086
107591,152.7377691089402,1.0,61.0,303.4617614746094,0.4205664396286011
107593,316.7469999752939,1.0,100.0,283.02276611328125,0.2228575199842453
107605,5.52505719984357,1.0,54.0,305.69024658203125,0.3497114181518554
107607,103.21847474593052,0.0,32.0,313.83502197265625,0.6309363842010498
107610,400.0,1.0,100.0,300.9637451171875,0.1158594340085983
107616,78.99710069699812,1.0,94.0,303.38525390625,0.3977873027324676
107621,220.7104960005478,1.0,100.0,304.9855041503906,0.2993993461132049
107622,137.67692675129186,0.0,9.0,320.01153564453125,0.4182258248329162
107629,118.1321593482993,1.0,100.0,323.7637634277344,0.1088825091719627
107631,48.736093404445086,0.0,37.0,313.3309936523437,0.5212201476097107
107634,259.8451696450542,1.0,100.0,303.9527587890625,0.1457656919956207
107636,310.5301705568327,1.0,100.0,303.9017639160156,0.1649301797151565
107659,41.87233795298084,0.0,34.0,302.916015625,0.4436767995357513
107663,21.50114494382209,1.0,54.0,305.69677734375,0.5701354146003723
107664,113.14395710267858,0.0,29.0,326.5702514648437,0.5784025192260742
107666,399.9694125127805,1.0,100.0,300.8492736816406,0.074564404785633
107668,48.00121540242528,0.0,66.0,323.78399658203125,0.1016735434532165
107674,76.63350450263101,0.0,86.0,304.7960205078125,0.1245853006839752
107687,182.09814685725695,1.0,50.0,316.1400146484375,0.4713424146175384
107689,14.0902120683716,1.0,61.0,302.5985107421875,0.4372433125972748
107694,8.969352649069172,0.0,35.0,304.5302734375,0.3374693393707275
107696,74.13791395067936,0.0,0.0,320.84228515625,0.3589252531528473
107707,16.644334198864755,0.0,4.0,319.0060119628906,0.6148566007614136
107710,7.129822500869874,0.0,88.0,319.6382751464844,0.2840035855770111
107712,5.001181699784686,0.0,11.0,304.145751953125,0.6158614158630371
107718,99.63385568542776,0.0,40.0,306.3420104980469,0.5671027898788452
107723,114.99559874391228,0.0,11.0,304.4950256347656,0.577463686466217
107726,45.73216430069498,1.0,26.0,331.3572692871094,0.6033608913421631
107727,13.621915499573229,0.0,19.0,313.7585144042969,0.6012624502182007
107728,170.93803115532984,1.0,95.0,304.4322814941406,0.317299485206604
107729,166.36131538956946,1.0,100.0,305.61151123046875,0.3185651004314422
107730,52.1750000026077,0.0,22.0,298.7860107421875,0.2463985532522201
107732,20.219285052881872,0.0,100.0,322.56451416015625,0.2173272967338562
107734,135.65900000743568,1.0,74.0,335.13677978515625,0.421326994895935
107735,162.6816428838226,0.0,53.0,303.6045227050781,0.5078304409980774
107736,31.49067999724772,0.0,59.0,319.967529296875,0.62492436170578
107738,51.588206957894585,1.0,100.0,316.58502197265625,0.2404231429100036
107740,48.04126879277887,0.0,6.0,304.2705078125,0.5624389052391052
107753,400.0,1.0,100.0,304.84002685546875,0.0054994500242173
107754,116.83483580889784,1.0,100.0,301.9770202636719,0.26886647939682
107758,400.0,1.0,100.0,301.0005187988281,0.0895509868860244
107763,104.23833094790274,0.0,6.0,324.832763671875,0.6560421586036682
107764,35.63450514523019,1.0,43.0,305.7145080566406,0.5320673584938049
107768,44.6559573501991,0.0,20.0,307.04949951171875,0.5613898634910583
107777,5.590508401755782,0.0,8.0,338.8962707519531,0.636958658695221
107780,129.74890830245823,0.0,62.0,305.6750183105469,0.5086092948913574
107786,277.94734100174503,1.0,85.0,319.76153564453125,0.4652408063411712
107788,16.165022000802562,0.0,0.0,320.061767578125,0.4341255724430084
107790,0.1952085400694264,1.0,100.0,320.3172607421875,0.3546085655689239
107792,2.600332998091083,1.0,94.0,318.8600158691406,0.2463963329792022
107825,93.23700001463294,0.0,0.0,358.4970092773437,0.356631875038147
107831,135.2872164541797,1.0,61.0,314.87176513671875,0.4876698553562164
107832,27.979170395279944,0.0,37.0,331.17852783203125,0.4880629479885101
107834,196.1933605407945,1.0,100.0,305.2817687988281,0.0292430724948644
107846,191.18969309189396,1.0,100.0,319.5062561035156,0.1843916475772857
107848,3.290322999088278,1.0,100.0,305.1027526855469,0.2132168263196945
107849,5.375876730019035,0.0,76.0,304.8105163574219,0.1318656355142593
107854,8.013049098449844,0.0,27.0,302.38201904296875,0.6177299618721008
107862,137.99899999052286,0.0,0.0,319.83526611328125,0.6015638709068298
107878,358.2429714975357,0.0,7.0,320.92626953125,0.3939265012741089
107879,12.11315875520924,0.0,100.0,305.69952392578125,0.3450156152248382
107882,146.88486238935738,1.0,56.0,327.2330322265625,0.5551702976226807
107889,166.8030865110638,0.0,64.0,319.0367736816406,0.1908101290464401
107890,41.68300000019372,0.0,100.0,304.82574462890625,0.3002999722957611
107895,23.04957830520205,0.0,62.0,310.5045166015625,0.4677101671695709
107896,349.5506652305671,0.0,0.0,320.1195068359375,0.3462301194667816
107903,56.08651302367901,0.0,43.0,322.937255859375,0.4301714599132538
107904,31.717058231000685,0.0,23.0,307.3792724609375,0.5489238500595093
107910,53.29981680169185,1.0,51.0,309.89599609375,0.5373569130897522
107912,400.0,1.0,100.0,304.61328125,0.0645111128687858
107914,48.75838050338404,0.0,4.0,303.7157592773437,0.6256556510925293
107919,108.57350998809636,0.0,0.0,324.0057678222656,0.5059843063354492
107920,155.41811232860422,0.0,38.0,328.14453125,0.5636935234069824
107930,18.64500000141561,1.0,100.0,300.7452697753906,0.0836229026317596
107933,207.81320909071476,1.0,100.0,305.08349609375,0.0260840412229299
107935,7.679300799527988,1.0,39.0,323.7402648925781,0.5682480335235596
107936,119.5457578537696,0.0,30.0,320.7900085449219,0.4778170585632324
107937,119.27745928558826,1.0,100.0,305.0397644042969,0.0920779034495353
107940,198.935075170778,0.0,19.0,310.332763671875,0.4899503588676452
107946,7.371428100180761,0.0,78.0,318.0080261230469,0.3835836350917816
107947,82.29774529945638,1.0,100.0,300.915771484375,0.0920229107141494
107950,26.615650945672687,1.0,43.0,331.0180053710937,0.612731397151947
107951,16.209887518406624,1.0,26.0,330.95977783203125,0.648510754108429
107957,128.9544759984623,0.0,100.0,321.4117431640625,0.2323771864175796
107959,26.96770749775415,0.0,8.0,333.9345092773437,0.7408568263053894
107960,293.30057860658786,1.0,99.0,306.63775634765625,0.4159201383590698
107973,17.8819266531445,0.0,26.0,303.2232666015625,0.3942626714706421
107975,245.7618108954452,1.0,48.0,321.4380187988281,0.4245586991310119
107979,109.14813390029684,0.0,33.0,307.0577697753906,0.581839382648468
107987,13.498964501360945,0.0,4.0,302.7955017089844,0.534812867641449
107996,81.25185584733052,0.0,37.0,308.5,0.3351365625858307
108000,365.8747203198486,1.0,100.0,305.4530029296875,0.1771061867475509
108003,208.5025946955085,1.0,73.0,332.19775390625,0.6402335166931152
108008,168.11480475411423,1.0,40.0,304.6855163574219,0.624398410320282
108009,123.39476034620294,0.0,42.0,320.3760070800781,0.559679388999939
108012,200.19799999892712,1.0,100.0,300.7375183105469,0.1446059346199035
108022,22.095618501076995,1.0,100.0,303.6982727050781,0.1963386982679367
108024,51.72164199723796,1.0,32.0,304.7640075683594,0.3846156001091003
108030,70.98690505180517,0.0,14.0,326.8170166015625,0.648895263671875
108032,122.37700000405312,1.0,94.0,320.3997802734375,0.3355832993984222
108041,57.367342903863225,0.0,0.0,320.7272644042969,0.5934174656867981
108047,41.47367885795462,0.0,14.0,321.1155090332031,0.4449210166931152
108052,71.3684805556674,1.0,90.0,320.6712646484375,0.2938213050365448
108055,1.5381447152719738,0.0,28.0,319.96875,0.6164993643760681
108077,300.0806783575114,1.0,93.0,320.18426513671875,0.3241968750953674
108088,290.7277172847905,1.0,100.0,304.1182556152344,0.2106257975101471
108091,1.0514299004983738,0.0,23.0,326.9720153808594,0.5685194134712219
108099,76.81070900121404,0.0,12.0,312.9310302734375,0.5250347256660461
108103,114.00015276586136,0.0,31.0,306.71002197265625,0.5212657451629639
108106,275.9825950533526,1.0,100.0,305.0245361328125,0.1091410145163536
108111,257.4205016958994,1.0,72.0,283.5195007324219,0.3701047599315643
108126,160.86505716284654,1.0,100.0,303.9700012207031,0.1819774955511093
108129,180.38879114456813,0.0,48.0,331.6930236816406,0.6104794144630432
108132,51.20187709909209,1.0,100.0,305.5580139160156,0.1947271525859832
108134,333.12188000271647,1.0,100.0,303.9487609863281,0.1273282021284103
108141,84.83797314010019,1.0,100.0,304.989990234375,0.1444031149148941
108157,204.37272049153484,0.0,90.0,304.1122741699219,0.5623238682746887
108158,83.19831395311229,0.0,27.0,322.3915100097656,0.5178707838058472
108173,4.162754699076831,0.0,98.0,300.6630249023437,0.3430210947990417
108179,6.088274001831304,1.0,95.0,322.62652587890625,0.1847925037145614
108182,0.1689340813225489,1.0,100.0,302.06427001953125,0.2109265625476837
108189,245.33121620114576,1.0,100.0,304.74176025390625,0.0612414963543415
108194,104.14696814785933,0.0,52.0,333.4820251464844,0.5247794985771179
108196,115.0466982969798,0.0,72.0,312.4567565917969,0.5632809996604919
108200,86.36040300320288,0.0,37.0,331.7557678222656,0.5194305181503296
108203,16.18882329986859,1.0,46.0,329.8617553710937,0.5894261598587036
108204,92.8228604088885,0.0,40.0,305.8235168457031,0.4494347274303436
108214,391.7834540175883,1.0,100.0,303.7892761230469,0.2691878080368042
108217,5.809723897966935,0.0,63.0,305.5180053710937,0.4584782421588897
108224,16.92331710218616,1.0,56.0,303.82403564453125,0.4680609703063965
108228,2.0245469994412475,0.0,7.0,313.5465087890625,0.6512809991836548
108233,224.1239550031073,0.0,67.0,323.06201171875,0.3503244519233703
108234,12.825908000342462,0.0,42.0,317.4737548828125,0.2278058379888534
108236,400.0,1.0,100.0,301.3260192871094,0.1219502389430999
108241,12.424877998268723,0.0,0.0,303.509521484375,0.5428119897842407
108246,203.47770301404776,1.0,93.0,319.5347595214844,0.2338865846395492
108261,32.07141149183407,1.0,54.0,332.1635131835937,0.539402961730957
108262,6.274428996616327,0.0,53.0,321.2110290527344,0.4266454577445984
108265,91.35644600148154,1.0,82.0,320.53778076171875,0.2986418604850769
108268,31.71285049893259,0.0,0.0,312.5072631835937,0.6707714796066284
108269,0.4986704997861832,0.0,65.0,304.9280090332031,0.4982537031173706
108275,173.8637465997548,1.0,21.0,305.5142822265625,0.4408552646636963
108277,54.630541992046496,1.0,94.0,322.76776123046875,0.3019331991672516
108285,167.46453730842254,0.0,39.0,307.04150390625,0.4010418057441711
108286,57.02100000344217,1.0,95.0,301.968505859375,0.3747440874576568
108287,373.9421607801747,1.0,100.0,305.0322570800781,0.0107961520552635
108292,117.0396869946471,1.0,30.0,311.457275390625,0.6292981505393982
108300,400.0,1.0,100.0,305.59051513671875,0.0598677508533
108308,160.21201860096565,1.0,100.0,307.0912780761719,0.4375403225421905
108312,238.8145383794757,1.0,100.0,304.55926513671875,0.0892490595579147
108320,243.7789999973029,0.0,16.0,320.2752685546875,0.6536840796470642
108321,22.59320874409861,0.0,52.0,324.9320068359375,0.5183243155479431
108323,14.150601529289418,0.0,100.0,304.072021484375,0.0971398577094078
108324,79.8873931163914,0.0,37.0,329.4210205078125,0.5316798686981201
108327,398.88865485898367,1.0,100.0,304.92974853515625,0.0719951912760734
108334,205.6928184181624,1.0,58.0,319.8080139160156,0.3060946464538574
108335,87.60225040697773,0.0,69.0,304.71728515625,0.2958911061286926
108337,225.50220230343007,0.0,9.0,319.8812561035156,0.6013097763061523
108342,4.578245426444657,1.0,75.0,321.06903076171875,0.3015772700309753
108346,180.9719999972731,0.0,0.0,320.28875732421875,0.4254648387432098
108347,261.3496558477472,1.0,93.0,322.87127685546875,0.3147189021110534
108352,5.053123751877696,0.0,6.0,313.9452514648437,0.6208809614181519
108353,256.8116869060771,1.0,100.0,303.8495178222656,0.0315011963248252
108356,8.49505405307488,1.0,85.0,320.8937683105469,0.3064771592617035
108357,133.9630811010802,0.0,26.0,317.1465148925781,0.5734127163887024
108372,181.84265941145784,1.0,95.0,336.5050048828125,0.4764230847358703
108377,0.5570021598056519,0.0,0.0,326.2435302734375,0.726702868938446
108380,400.0008557916777,1.0,100.0,304.0145263671875,0.139940470457077
108386,52.158855724823184,1.0,83.0,319.5035095214844,0.2849462032318115
108392,129.71199794371924,1.0,86.0,312.1955261230469,0.4522131979465484
108395,171.7422823745225,0.0,0.0,314.77001953125,0.3022046089172363
108401,84.60722300318885,0.0,33.0,331.8077697753906,0.5697747468948364
108408,131.23866889144892,0.0,50.0,303.8585205078125,0.4812965989112854
108411,147.57759700576486,0.0,48.0,312.9255065917969,0.3577553629875183
108417,241.6803374946844,0.0,36.0,333.3930053710937,0.4889214038848877
108420,363.3122155710221,1.0,100.0,305.75225830078125,0.1651422083377838
108422,147.76979366551393,0.0,9.0,304.2010192871094,0.5362092852592468
108424,68.36780020614596,1.0,96.0,303.8280029296875,0.3315035998821258
108425,22.717914545775027,1.0,80.0,310.2610168457031,0.5827397108078003
108434,130.771812708269,0.0,26.0,310.6640014648437,0.5339683890342712
108436,400.0194141611559,1.0,100.0,323.5522766113281,0.0550866052508354
108440,96.23580705099812,0.0,32.0,325.9362487792969,0.5189635157585144
108455,246.10094385258697,1.0,82.0,336.80975341796875,0.4759839177131653
108458,15.096648102466682,1.0,55.0,313.9742736816406,0.4546704292297363
108465,241.84724654046244,1.0,100.0,304.0342712402344,0.2316328138113021
108473,70.94248825253726,0.0,6.0,318.2764892578125,0.5897315740585327
108480,4.326757501294249,0.0,0.0,305.7802734375,0.789783775806427
108484,42.751910407275545,0.0,39.0,328.760498046875,0.5551659464836121
108485,21.70967965376378,1.0,99.0,304.60577392578125,0.0621922761201858
108488,28.34585390515345,0.0,7.0,313.0265197753906,0.6703273057937622
108490,1.4442932996859037,1.0,42.0,318.3965148925781,0.5517832040786743
108492,0.2880604105250092,1.0,100.0,321.5420227050781,0.2261652201414108
108499,205.61196740249488,1.0,83.0,304.4735107421875,0.5003769993782043
108500,99.3641426510428,1.0,62.0,318.74200439453125,0.5648453235626221
108501,10.936627199992804,0.0,17.0,320.95001220703125,0.4245769083499908
108505,2.3636649989166667,0.0,69.0,303.14324951171875,0.5542706251144409
108512,2.060932348394388,1.0,50.0,326.0780029296875,0.5935007929801941
108514,0.1690127998853594,0.0,94.0,302.6405029296875,0.3580078184604645
108515,364.2212824951955,1.0,100.0,304.44451904296875,0.1052770763635635
108516,343.9520261027312,1.0,100.0,300.9217529296875,0.0599737092852592
108518,323.8123685954935,0.0,38.0,318.38677978515625,0.5264455080032349
108519,93.32192999624812,0.0,7.0,305.90777587890625,0.6135504245758057
108522,32.29219999969443,0.0,100.0,322.2327575683594,0.101505622267723
108526,106.63747251556242,0.0,20.0,307.8309936523437,0.5900351405143738
108531,121.4715958474865,1.0,53.0,317.3420104980469,0.5005195736885071
108537,169.01102209421185,1.0,90.0,302.46075439453125,0.596481204032898
108559,231.01555604973328,1.0,100.0,303.7842712402344,0.0578884519636631
108574,13.981177297051488,0.0,38.0,303.3337707519531,0.5503154993057251
108579,191.41047620496465,0.0,51.0,311.73828125,0.4672909379005432
108584,16.837278502938165,1.0,78.0,320.2557678222656,0.3901805877685547
108597,34.24852229285317,1.0,81.0,304.3787841796875,0.3127532303333282
108599,15.906559801900176,0.0,77.0,311.80126953125,0.3507512509822845
108614,26.008259401268933,0.0,41.0,323.05474853515625,0.5574183464050293
108618,131.1546719455431,1.0,61.0,305.13525390625,0.4728318750858307
108620,215.01023389502143,1.0,100.0,305.4407653808594,0.2633591592311859
108621,136.68658740984026,0.0,6.0,314.34375,0.6352047324180603
108623,17.5333601960259,0.0,0.0,310.2562561035156,0.5272931456565857
108628,103.66378869004288,1.0,53.0,314.2942810058594,0.578188419342041
108630,237.7373604799895,1.0,100.0,304.4217529296875,0.1299784779548645
108655,115.35782849904128,1.0,68.0,308.4227600097656,0.4294562637805938
108658,33.58895580632926,1.0,27.0,306.5837707519531,0.5597081780433655
108661,109.74606829668733,1.0,100.0,304.7955017089844,0.2881330549716949
108662,0.0002770200093421,0.0,5.0,302.32427978515625,0.658258318901062
108668,368.2130424985508,1.0,100.0,320.4302673339844,0.0864603668451309
108676,38.17533169642764,1.0,45.0,310.3605041503906,0.6329196691513062
108705,72.15576540220661,1.0,100.0,305.363037109375,0.1285848170518875
108707,77.5222869967771,1.0,100.0,304.9102478027344,0.0381656326353549
108725,0.4910150004926045,0.0,31.0,305.7297668457031,0.3378474116325378
108726,134.1672884021519,1.0,73.0,308.32928466796875,0.570358395576477
108727,108.84091499882726,0.0,40.0,305.28253173828125,0.499883621931076
108733,400.0,1.0,100.0,300.9360046386719,0.0955184549093246
108734,158.02030019741449,1.0,70.0,298.80328369140625,0.5013139843940735
108737,375.0005140027296,1.0,93.0,319.3515014648437,0.2409905344247818
108751,4.75561071918164,1.0,80.0,304.34600830078125,0.1258306056261062
108752,33.55573250744303,0.0,0.0,301.81524658203125,0.7431989312171936
108754,1.0420020002636612,0.0,40.0,303.40826416015625,0.5610194206237793
108755,239.07827543823876,0.0,70.0,302.4880065917969,0.4709654748439789
108770,207.2438706600611,1.0,89.0,307.90924072265625,0.2387508004903793
108776,35.45552655066854,1.0,49.0,328.3642578125,0.5188955068588257
108779,24.245660498450928,0.0,24.0,314.5182800292969,0.4934448897838592
108786,56.2630607492404,0.0,0.0,306.6392822265625,0.4821228086948395
108791,166.51393337953027,1.0,36.0,318.4247436523437,0.5006513595581055
108792,0.8496215001581087,0.0,47.0,322.9840087890625,0.4060202240943908
108795,59.83824088886538,1.0,38.0,305.2607727050781,0.5461828112602234
108801,75.2493923975877,0.0,28.0,334.6565246582031,0.4356943666934967
108807,147.29024320236738,1.0,97.0,285.0735168457031,0.3111733198165893
108808,113.42427053062546,1.0,96.0,306.790771484375,0.4327823519706726
108813,182.562151700938,1.0,55.0,305.06951904296875,0.5098065137863159
108820,294.43567650788043,0.0,15.0,319.0780029296875,0.588020384311676
108830,63.50131835643232,0.0,69.0,306.0272521972656,0.5270380973815918
108837,158.34970021102032,1.0,34.0,303.5322570800781,0.5313062071800232
108838,155.69958346111702,1.0,100.0,301.3785095214844,0.3803057074546814
108839,400.0,1.0,98.0,322.4739990234375,0.3106257021427154
108844,49.36668840384293,0.0,68.0,301.2537536621094,0.4443313479423523
108848,16.124085499868958,0.0,71.0,305.0897521972656,0.2551056742668152
108853,104.21251424839828,0.0,50.0,305.7345275878906,0.5246853828430176
108855,83.34236530393976,1.0,82.0,328.4844970703125,0.5004346370697021
108880,5.190559350588028,1.0,95.0,304.0500183105469,0.1449325680732727
108890,320.1783355253768,0.0,34.0,320.4130249023437,0.5493239760398865
108896,6.431546547262271,0.0,0.0,304.384521484375,0.6111153960227966
108899,395.9459669247078,1.0,100.0,304.8835144042969,0.0822178199887275
108901,368.1772619799745,1.0,100.0,282.2335205078125,0.0380991250276565
108902,2.501417099465206,0.0,23.0,302.64453125,0.6489077806472778
108927,55.06256680970891,0.0,14.0,323.2852783203125,0.5662076473236084
108938,187.62675220319147,1.0,90.0,309.3905029296875,0.4021250009536743
108942,61.53971413718626,0.0,44.0,329.8907470703125,0.6034610867500305
108949,6.681083299589586,0.0,50.0,303.6317749023437,0.4062089622020721
108950,163.47579248894658,1.0,100.0,323.5782470703125,0.0814650356769561
108952,13.23038354972094,1.0,84.0,301.040283203125,0.2925163507461548
