,LST
95900,40.17814754000001
109190,34.713303230000015
85051,31.866187515000025
58864,32.83937376500005
10569,33.54747357500003
97697,37.23694133000002
82813,33.375718070000005
67214,36.65388408500004
58851,32.81051048500004
35946,33.3998341
4608,32.95387743500001
47976,33.100852295000024
65047,34.83416821500002
107077,40.950620060000034
5752,33.75018115000003
22946,34.651494034999985
46136,30.63674471000003
6597,37.695145900000014
66707,35.548439450000004
42539,35.911604075000014
7416,33.45917472500001
21515,33.256372205000005
27827,38.53407992
74712,32.997552135000035
93055,40.42396014500002
41002,32.19735567500002
97522,36.67002473500003
105149,36.45108156500003
41885,34.94715276500003
48402,33.329954580000006
6054,34.133379170000026
64502,35.59572206000001
96147,32.774431385000014
90596,34.24645866500002
5037,37.46053680500003
45277,36.54802041000003
39122,34.64779118000001
36906,31.39355130500002
23868,35.598000740000025
71035,33.201968720000025
23683,34.12312511000003
79027,26.52771500000001
79524,36.21732697500005
116322,33.190480375
57404,34.55474508000003
76151,35.69323057500005
80146,34.51448840000001
57148,33.23130672500001
33986,38.37143913500006
34458,34.71045488000004
44912,33.75910598000002
62450,28.32730253000004
54986,38.63775986
32690,33.95108477000004
105348,33.22874321000005
45500,32.739111845000004
57786,33.21108344000004
27090,36.09067034499999
72454,37.95387102500001
66183,38.26443612000002
72916,37.31128326500005
67863,27.61749371000001
102631,33.44151495500004
101166,34.42903790000002
32898,35.29379696000001
43486,33.805059360000044
81943,37.46234076000003
5329,32.45484651500002
70620,38.863159290000006
53828,35.91188891000002
23749,33.02138333000002
54823,34.95152023500001
57957,32.93650250000001
19371,34.14334839500001
25265,33.368407305000034
48318,34.47005414000004
31755,31.77466053500001
35807,34.82125569500002
83533,37.12585567999999
24361,32.82627135500004
31687,34.12540379000004
19656,39.95512173500001
106472,36.43797915500002
27576,31.404754815000025
42206,34.44897635000001
70139,37.34774214500002
70560,30.060238670000032
79592,29.313116465000007
96513,33.081198680000014
50498,32.59185215000002
115091,34.68709841000002
48476,31.689210035
72414,34.568322215
50876,31.22739755500003
106018,33.55108148500004
112302,33.673940315
59404,36.25682409500001
94169,39.54714307
58267,35.035166780000026
50047,33.58886959500002
85851,39.239616215
23859,33.66568010000003
82670,33.702423815000046
39798,36.129787685
69883,38.12875971500002
29788,34.61807339499998
11219,33.34068336500001
98095,36.22606191500003
103009,33.64764055000005
80724,37.004515970000014
8219,36.288155945000014
109510,33.05015166500004
56411,32.59954269500001
71006,40.71771997500005
89634,35.52878583500002
35935,34.129296535000016
52827,34.76618759500002
5153,34.17069255500002
108129,34.69440917500002
19039,35.50533442000001
36830,32.58017391500003
36671,33.54519489500002
121583,36.454214750000006
36776,34.75289529500002
30425,35.234266445
33109,33.28143768500003
6747,34.27256854000004
55473,38.74599716000002
101067,40.57463786000001
38476,34.89417345500003
27594,32.50203418000004
89313,31.31465201000001
14964,31.578694055000028
78841,34.074418325000046
26642,34.41707483000002
18578,34.20373341500001
92778,34.15730531000002
35280,33.5061725
63799,27.49064719
50631,36.79145939000002
113678,33.32074491499999
113724,34.443564485
94509,34.98304197500002
88530,33.94614763000003
44573,34.49882247500004
40444,33.940166095000016
34910,34.58911517
12384,32.33711471500001
25146,35.62050270500003
107878,34.58379825000004
110916,34.217785275000004
110610,34.29431094500002
36376,35.21461283
55111,31.341521445
88473,28.89773209000003
45352,33.07854021999999
19629,33.59447135000001
92564,35.31430508000003
39814,33.09173757500001
10495,31.849572140000035
10576,33.42698837000002
79325,38.99722163000003
54064,38.324726195000025
39981,34.51705191500002
42834,33.31742184000002
29596,38.53360519500001
21506,33.316757225000025
23456,33.671091965000016
68246,32.63657124500003
63662,36.33031152500001
112181,34.364950025
85962,36.39867192500001
79216,33.64915967000002
37095,34.18123145000003
45024,30.695420720000005
36411,32.61919631000001
8869,30.689439184999987
82587,36.13918724000001
82527,35.16638077000001
106699,36.026107745000004
5239,32.127381210000024
109598,36.241348060000014
19216,34.87395017000002
51557,34.22367186500002
28668,33.009135425
49618,40.468394405000026
20394,31.064851715000017
55992,34.020584510000006
99831,33.45347802500001
54503,34.61332614500001
74878,37.78126101499999
44524,33.99608870000001
80525,37.09129570000003
49250,33.87902151500002
7177,32.11105067000002
43007,40.07987946500002
33192,31.94328285500003
20888,35.80270216000002
23348,35.06649863
97595,38.47151116500002
67537,35.946353945000006
73141,33.938267194999995
98310,33.863450535
61683,32.61577829
64427,33.11452437500003
79825,35.117768930000025
20742,33.06866594
29368,31.205560205000037
56596,31.711996834999997
86443,37.79293925
42857,33.32444777000002
101806,36.41006532500002
32614,33.649444505000005
27239,30.98300912500003
88736,32.242644440000035
107137,34.22794439000001
25173,34.12179588000003
46454,33.17671335000002
56892,35.86764454000003
4043,33.865064600000025
68932,34.54724442500001
115526,36.222643895000026
51958,30.34165565000004
60608,30.899077745000017
48261,32.076585635000015
26193,33.47123274000003
102868,36.57327578000002
103281,36.246475090000025
44363,33.60016805
98071,35.75437515500003
81846,32.24539784500001
52240,34.62443471000002
35864,34.099483805000006
65348,31.836279840000014
71005,34.83179459000003
55103,36.126939335
49565,33.477119329999994
39979,34.957501770000064
80731,31.244582600000005
57771,35.19790251000001
63692,36.56112282000002
59751,27.41497602500001
114996,34.05808778500003
44950,33.66681944000001
41583,32.57352776500001
23252,34.13366400500001
120485,33.224850465000024
11818,32.44639641000003
86775,35.51739243500002
62481,33.06012089000002
27050,33.72559039500003
10950,34.94401958000001
44634,33.714007105
60218,35.36794900500002
74305,33.97016871500002
47395,34.13309433500004
95648,32.28081233000003
113766,32.467759034999986
81952,34.14277872500002
48555,36.568433585000015
69567,34.36495002500003
11444,35.05956764500002
17418,35.27366862000001
20113,27.299048180000003
97997,35.147132829090936
28818,33.62295484999999
39304,39.32079419000001
50080,33.97871376500002
52077,36.993407405
37315,33.635677480000055
31134,33.98488518999999
35147,34.063309760000024
57268,34.803785815000026
9230,38.20253198000002
49224,33.257511545000014
92669,34.38080584000003
18150,34.005488255
58019,33.605295080000005
75425,37.17883499000003
14016,36.26441969499999
50540,32.545993714999994
101345,32.29733276000001
102443,36.048229930000005
112084,33.413031454999995
38587,35.331680015000025
52861,36.64068673000005
75897,33.19826586500001
81530,35.800803259999995
121099,33.5403527
76914,35.66569652500001
23925,32.88200406999998
111260,37.9951721
11301,33.13531733000002
8125,33.38141477000002
39810,33.27801966500001
57201,38.30678159000004
53315,33.16854808000003
55229,29.36837445500004
20889,36.49845912000005
23836,38.45176260500001
38257,38.73830661500001
10264,33.19883553500002
87853,36.51317559500002
42760,33.85737405500003
27530,35.474097515
106904,34.712448724999994
105067,39.84061806500002
13198,34.901579165000044
97026,33.718089740000025
6182,32.953877435000024
794,34.493790389999994
111404,35.47751553500002
68546,34.28965864000003
101212,33.543675775000004
7483,34.441285805000035
72817,32.07800981000004
8643,35.06877731000003
113065,35.41285799
84614,33.030213215000025
5072,30.553952670000005
51742,35.00041691000001
93385,36.74237282500003
87992,33.059266385000015
33365,34.03511109500001
37433,30.611394395
15645,30.550439705000056
30658,37.72742720000002
96254,42.008307360000025
37603,34.12483412000003
27726,33.10911251000002
19545,32.75306876000003
66274,31.87330839000001
43198,36.925331840000055
31007,34.24864240000003
92723,33.9505151
104420,34.078690850000044
20688,34.53955388
14459,32.746802390000035
39305,34.25728239500002
51257,34.676559515000015
69145,31.53169628000004
55178,31.37418252500001
70652,31.874922455000014
2789,36.498933845000025
33850,34.21607626500003
20058,34.387736825000005
25343,35.29094861
89958,36.72651701000001
86311,32.34376086500004
87769,34.13651235500004
116095,36.97546280000002
88819,33.98203684000001
73908,35.89774210500003
27230,33.48224636000002
19312,32.93279964500002
46383,32.51921922500005
56103,33.23633880999999
76594,33.458605055000014
63532,36.553337330000005
32562,34.39058517500003
1050,34.958641110000016
33785,32.114943415000006
93864,39.93148043000005
25867,38.133032240000034
98381,34.09796468500004
15738,34.07612733500004
71593,39.38032470500004
60723,37.162314560000034
61440,31.612589420000027
80944,33.71808974000001
19537,31.53511430000001
58630,34.60079340500001
47094,34.144867515
9015,37.354008515
16920,35.315159585
62982,36.32936207500003
10425,36.79487741000001
94532,38.88689554000002
52032,32.70322263500002
57503,32.94903524
20272,34.20458792000001
70865,34.15986882500002
64316,36.37958798000002
24565,33.32102975000002
92634,37.64112219500001
92811,33.63036056
92100,36.22321356500004
60150,31.89751936500004
100397,39.22594413500002
85703,38.46742853000003
79336,33.54282127000002
106189,36.360409090000005
45612,32.076775525000045
46689,30.65326514000003
96530,33.87076130000002
54117,33.024326625000015
44587,33.16788346500004
55114,31.03855195
116199,34.33940982
90510,39.26667554000004
65085,39.04545369000001
34746,39.13232836500005
40651,33.998367380000005
22004,33.497627450000024
61069,34.44897635
52954,33.77980399000004
88343,34.3397896
90778,32.47212650500007
107607,33.458320220000004
58694,33.85367120000002
91029,38.93019046000002
37610,34.27408766
36780,33.35549478500002
38111,34.568986830000014
15224,33.09012350999999
93945,32.24463828500002
109441,33.37116071000003
61032,35.42197271000001
13764,37.610360015000026
4071,33.293970425000026
101415,38.00827451000005
21224,35.436784130000014
91646,32.56991985500001
53216,38.79014658500001
42629,32.96213765000001
32567,31.48526817500003
24599,35.48587069500004
57966,32.479342325000026
104436,40.55346512500001
90909,38.10227006000003
67494,29.386034225000014
3774,33.52307271000002
65685,36.88374593000002
85593,35.25050204000003
60087,34.87565918000004
121420,37.66419383
27891,34.70304917000002
75524,40.60426070000006
79023,31.033614810000024
5473,41.81851230500003
51592,34.740267610000004
32528,33.72644490000002
54361,32.36360437
53427,35.229709085000046
105520,33.19199949500002
117476,36.11364703500003
112190,35.502865850000035
4686,34.66962853000002
11819,37.90497435
37958,34.3113061
44760,35.29037894000003
37964,33.79926771500004
41073,34.90870004000002
72147,31.009024055
1934,34.01023550500001
83432,37.07714889500002
98494,34.183225295000035
81978,32.83196805500001
81054,34.54980794000004
112010,35.603792385000034
92151,37.798635950000026
65963,31.00902405500004
44402,34.43217108500004
23508,33.80838243500001
76289,37.322201940000014
109966,42.24709403500003
64059,35.00554394000001
59503,34.365234860000015
111915,38.80847097000003
89741,29.786227400000016
73747,33.58886959500001
96104,36.75784886000002
102285,36.48782528000001
35176,33.74011698
32617,31.364593080000027
63385,36.020126210000015
85717,32.75164458500002
42770,34.64095514
61690,34.235634935000014
66008,34.39894033500003
109031,38.956110445000085
73519,38.03989119500002
88002,33.96133883000003
99215,38.28513413000003
35761,35.21299876500004
776,34.34216322500004
83437,38.05812063500002
41921,35.408965245000026
28175,33.036479585000045
49307,32.20086863999999
6601,34.13622752000001
5028,34.52379301
24704,33.81284485
8982,30.89471027499998
97484,34.40653593500004
20302,31.884891680000035
22492,32.61634796000001
60450,36.78101544
15758,34.72213311500003
87101,29.06341111500002
9618,34.42049285
117756,40.45329815000001
99320,34.38574297999999
23200,32.13526164499999
43939,34.97449692500004
49666,32.297047925
22682,33.577096415
9761,33.154401275
81582,37.47060097500003
92856,33.07417275000002
64076,35.419978865
82314,37.84544383500001
14822,32.95758029000002
36798,36.02098071500001
39322,32.45465662500003
29924,28.06715323000004
5388,32.11209506500001
42568,34.56746771000002
25823,32.37936524000003
30016,34.331624330000025
22541,35.38351998500002
81939,35.14454342000002
12943,33.266341430000004
11001,32.90222735500006
84613,37.23827056000001
31658,37.659921305
31014,31.683703225000023
86332,36.76297589000002
36753,34.87290577500002
94328,40.36044194000003
108676,34.45277415
14534,33.908929189999995
69312,35.662943120000016
30753,38.01653472500002
53751,33.847689665000004
15263,33.73261632500004
68135,34.950380895000045
41825,34.812425809999986
36849,36.735346895000006
93925,36.116875165
20374,31.584580644999992
91373,35.89242518500001
79960,34.26525777500005
21526,36.06399080000003
46134,34.27237865000002
1119,32.922830420000025
2121,36.04063433000002
27782,32.455131350000016
58277,34.86711413000001
49037,31.54166550500001
24801,28.967611610000027
44317,32.41003247500003
81304,35.23312710500002
37838,33.37961081500001
9452,32.69372813500001
23564,35.484351575000034
28395,34.23563493500001
58969,34.05932207000001
93501,34.89873081500004
79320,31.458493685000047
3784,34.22462131500001
45393,33.33071414000002
81455,35.39472349500001
38671,31.586954270000007
13708,33.83411253000006
93651,36.95685358000004
66865,34.132524665000005
19476,33.60994738500002
61725,33.522787875000034
92759,42.30671949500001
11108,35.06507445500002
1116,34.521039605000006
64660,34.62994152000005
12381,38.267949085000005
32040,41.90158918000004
60236,30.81733010000001
4937,33.50987535500003
59853,38.17006079000002
46629,36.735916565
4437,34.46777546000001
32322,33.65096362500004
3019,32.31299868500002
35913,31.532171005000038
24278,33.642893300000026
33465,34.58655165500005
12105,33.93969137000002
55300,34.22993823500002
47206,33.62010650000001
75769,31.771622295000007
79558,31.268223905000028
94019,34.997663505000006
42117,31.24686128
80156,36.48184374500003
72811,38.48290456500004
7180,34.22955845500003
47449,35.80574040000001
14658,32.53431548
59542,38.25892931000002
56986,33.29283108500002
26036,34.106035009999985
29397,32.70208329500004
72545,35.11634475499999
53214,34.99386570500001
6114,33.67432009500005
14104,35.452070275
25959,34.081634145
582,33.26947461500002
61526,34.14705125000005
41786,33.55013203500002
12766,32.95283304000002
19164,32.678631880000005
43076,33.28058318000002
19272,39.40757392000002
4809,32.62774136000004
22053,33.07778066000004
58838,33.68277020000001
43735,33.360242035
7358,32.39142325500005
41541,33.47113779500004
65371,35.84666169500004
56915,36.99112872500003
91682,34.250446355000044
50964,31.866472349999984
710,33.02166816500001
58791,31.86068070500004
74238,37.56744487500004
45702,33.20567157499998
110034,38.08271139
22672,34.187497820000004
52672,31.428016340000003
119921,33.17927686499999
6946,33.60700409000003
8888,34.15046927000001
24677,33.71324754500003
11944,38.61696690500004
87219,38.61041570000005
61378,35.82966654000007
1639,35.73358220000002
94000,32.14067351000001
55223,31.34399001500004
122013,36.10215869000003
40324,34.695073790000016
58858,33.14015952500003
73689,37.16231456000002
75749,32.782786544999986
26162,33.53788413000001
15553,31.08374577000003
67276,31.023265805000005
74645,37.056925610000015
46172,35.27328884000002
51380,30.950727825
77501,32.762088535000025
93394,32.283565735
71667,36.35148426000003
69541,37.80528210000002
66480,37.84003197000002
69483,39.39769964000001
23288,33.350652590000024
52646,32.74281470000002
106598,32.381643920000016
79014,30.055966145000006
34233,36.261666290000015
1857,32.52064340000005
60734,33.66292669500003
71387,34.293456440000035
63220,33.24640298000001
86155,33.55630346000001
60287,36.31872823499999
78192,28.27536761500004
70531,32.97732885000002
107979,34.27873996500001
33047,40.778579720000025
69752,38.109960605000005
25783,38.17063046000001
116296,34.66060875500001
25438,34.38887616500001
100962,36.574320175000025
1483,34.99623933000002
30066,35.18821811999999
60414,31.36991000000002
29163,33.51927491000003
63832,29.19889763000002
112799,33.21355201000003
48162,38.66852204000002
7612,32.75192942
20221,33.32340337500001
20558,34.53281278499998
55840,36.370758095000014
111199,37.65906680000001
46116,34.976775605
23357,38.429925255000015
92548,34.86720907500004
71565,33.74543390000001
29245,36.76060226500001
75477,34.88363456000002
6834,33.596180360000005
26016,31.412635250000008
111570,33.75511829000003
53460,31.25540633000003
16874,37.80547199
18123,34.327351805000035
50595,35.183565815
77840,33.48139185500004
43755,34.685389400000034
109396,42.23750459000001
71925,39.171635595000026
27746,37.51835831
39264,36.20526896
53306,34.031693075000035
93798,35.64300467000003
101101,33.25570759000005
18930,32.83567091000002
93428,38.920126290000034
48379,31.60375953500001
1877,34.03938362000001
37875,34.47366205000001
104284,35.10238784000002
27056,34.844042495000025
723,35.515113755000016
43509,31.22208063500001
26253,32.27397629000002
798,36.15380877000003
104252,37.534309070000006
57075,34.84233348500003
99507,36.301068465000014
53378,32.562229310000006
12636,36.97888082000001
113906,34.913067510000005
31647,33.88500305000003
49999,34.20980989500002
57138,30.55053465000002
14806,33.646026485000014
24791,31.25369732000001
39316,31.795453490000043
114091,36.663568475000005
34032,34.519995210000005
30253,35.04314216000001
18805,34.05476471000002
27514,35.98404711000002
36884,32.86045155500005
1064,32.89377725000002
95135,37.802338805000026
103529,35.21347349000001
102411,35.578916795
17591,36.95447995500001
65764,34.48543523000004
39146,33.716000950000016
101573,34.239622625
55746,31.286168510000017
44199,40.30005692000001
48357,37.54114511000003
74949,30.054162190000017
51268,35.788935135
50754,34.539838715000016
33170,35.123750465000015
3772,32.450099265000034
65777,37.574755640000014
44852,33.09572526500002
53514,32.961852815000015
99437,39.54287054500005
42440,31.855553675000014
57844,34.720519050000014
56338,32.348318225000014
59236,36.22444785000002
37844,37.801199465000025
83864,39.91676395500001
80735,38.71827322
22232,33.663401420000014
69158,28.928589215000017
92834,38.22740757000003
40582,35.71962528500002
31554,31.980026570000017
4219,33.82832088500003
109378,33.55487928500004
92975,34.00074100499999
19030,38.46543468500002
23477,32.93004624000003
109292,34.86198710000003
74293,35.94834779
13261,32.54599371500003
17323,30.674342930000016
71402,35.677659595
111447,33.07521714500003
58668,35.52024078500003
12624,36.830196950000015
62172,39.61189556000001
49635,30.592025615000004
3851,33.662831749999995
51049,34.54145278000001
83281,37.091675480000006
41229,32.886656375000015
13211,34.590539345000025
30436,33.543201050000015
19634,38.706120260000034
70626,29.037681020000026
61784,31.75073439500004
66463,29.818128920000007
86394,36.87244747500004
63436,35.61319194000003
59383,35.040578645000046
62747,36.811682675000014
34202,34.00909616500002
61734,32.803199720000016
43462,38.69880949500003
78506,37.53810687000002
61616,36.34151503499999
47013,32.73284547500003
67746,37.40015178500005
32939,33.70982952500003
104231,28.23425643000004
34097,33.51585689000005
82780,34.23164724500002
65992,34.356594865000005
92189,33.45224374000002
28335,37.83091725000001
50189,30.03175517000002
40926,30.746975855
106435,33.96950410000002
46202,37.13667941000003
89627,35.08017071000004
67518,29.31738899000001
79468,39.530432750000045
53318,36.33088119500001
25388,33.69549283000004
92262,38.86448852
94216,35.02890041000002
35956,33.50171008500002
78688,36.363732165000016
12713,33.47863845000003
31866,36.272015295
53243,31.63822457
35701,40.04228124500001
84160,37.98159496500004
86796,34.55664398000002
26698,35.08178477500003
71984,31.68731113500004
106227,34.36694387
113063,35.485111135000025
50991,32.381643920000016
102322,33.46116857000004
71643,30.054826804999998
19247,29.792019045000007
30849,35.29455652000003
59237,35.055105230000024
1224,34.29858347000002
45440,39.05134028000002
66120,32.965840505
45100,33.95136960500001
62223,30.735582455000014
24189,35.21318865500002
37981,35.86565069500004
29897,33.99922188500004
96010,36.29071946000002
15476,35.919294620000024
84206,35.01228503500003
66415,33.42679848000001
34102,31.17337385000002
27477,35.450456210000034
23310,34.97990879000001
72552,32.789812475000026
30356,34.13527806999998
23745,35.30196222999999
120254,32.776140395000006
104388,33.984505410000025
101198,35.188502955000004
76786,27.61844315999999
60638,37.54475302000005
33049,39.34016297
56853,32.59897302500002
4641,33.042366175
44992,36.27685749000004
44273,33.42850749000004
60909,35.17131791000002
1926,36.77978115500002
76243,33.11737272500004
83994,33.60035794000003
74895,31.31389245000001
86998,36.752436995000025
16765,37.85503328000004
46137,37.34233028000001
2552,32.913146030000014
62074,32.58283237500004
5308,30.85008612500001
115843,35.134574195000006
88774,32.07744014000003
75440,30.85283953000004
20984,31.34199617000001
23147,35.77972547
12880,33.91282193499999
26248,33.109587235000006
73912,37.148927315
99596,37.46338515500001
104487,34.42020801500003
112231,34.959115835000034
52037,38.16151574000003
43299,36.51573911000002
90958,35.61566051000005
101078,35.109223880000016
55525,32.626317185000005
93895,35.81200677
33133,34.74121706000001
35902,31.318070030000023
28141,33.94738191500003
60828,34.30314083000003
23351,32.38363776500001
78717,35.82017204000002
11340,36.56634479500002
90669,34.58113979000002
54025,35.89669771000001
98271,32.88209901500002
1186,33.16664918000002
35034,32.175233490000004
10648,35.038584799999995
13770,34.98845384000002
45565,32.90801900000003
32978,34.382040125
100181,38.42641229000001
10653,33.43040639000001
105474,35.65240422500004
21802,34.09179326
109317,37.63628000000004
80557,38.21421021500001
109300,37.13497040000003
13960,35.46033049000004
44526,32.75762612
37305,34.37273551499998
7562,36.14089625000002
90343,36.18789402500004
10199,37.36578169500002
29450,38.805527675000015
114131,36.35205393000001
34757,34.29089292500003
39734,33.35948247500004
54035,32.05227971500002
79707,36.536816900000034
73235,33.67878251000005
30155,34.95171012500003
49239,30.51436060500001
23217,31.556192090000025
71533,34.59348264000004
10453,33.97520080000004
81843,34.01374847000001
18833,35.54103374
115405,34.013178800000034
17651,34.701719940000025
62904,32.33208263000003
63394,31.124667065000036
1536,34.49587918000003
1450,36.334394160000016
56911,31.32120321500001
79146,32.64635058000004
107244,34.08951458000002
33038,33.511584365000004
38223,34.40909945000002
92973,34.74406540999999
107920,34.77910011500002
21881,31.67155026500004
47203,33.16522500500002
111546,37.960232340000005
2459,34.624719545000026
8342,34.19177034500001
34144,36.07054200500004
103615,39.16043208500001
28985,35.40744612500001
112887,33.46430175500001
80180,30.8477125
82796,35.88027222499998
85472,32.556532610000026
77482,34.01014056000003
22800,33.618112655000004
38428,38.52325619000004
811,33.695397885000055
17092,38.194556600000034
46447,33.24811199000002
27731,34.901864000000046
23687,35.93325153500001
67499,38.040650755000016
104599,39.8921732
52424,33.191999495
117561,35.04485117000003
33304,30.68345765000003
63178,31.193027465000043
115219,32.558336565
68590,34.69621313000002
23663,40.59315213500003
73092,36.20954148500002
98934,32.17029635000002
63314,32.873838800000016
78176,35.37355076000003
56263,30.78087122000001
80044,36.54317821500003
35463,30.76634463500002
21303,34.254244155000045
83086,38.14528014500005
16958,34.50233544000001
45060,31.751304065000053
108342,37.014770030000015
10621,33.66786383500001
23545,34.828661405000005
53730,34.33903004000002
57276,34.33114960500001
94733,31.37646120500005
63383,31.52552485500004
51743,32.61349961000002
25288,34.76077573000002
69982,35.477230700000014
497,34.54980794000002
52746,31.70402145500003
1941,34.14334839500002
63807,33.255232865000025
72138,35.485775750000016
110685,35.05282655
112016,34.262599315
82100,35.91074957000002
110787,38.16009156500003
23014,33.987068925000045
84089,36.27619287500004
63895,28.643469380000045
121603,37.939059605000025
37604,33.00315389000002
50382,33.028219370000016
115715,32.52064340000004
3431,33.75454862000002
19877,37.827214395000034
110383,38.24013020000004
17953,32.01040897000003
56992,32.17941106999999
58438,33.22788870500003
95323,35.092988285000004
106934,33.270234175000006
14911,34.48572006500001
47388,30.094323925000012
94721,32.86643308999999
91726,35.769756245
48778,33.74913675500003
112861,34.82381921000001
96439,35.51397441500001
50354,34.62766284000003
600,35.339655394999994
104762,35.907236605000044
64593,35.52812122000001
64113,34.58256396500003
72360,36.18903336500001
99921,35.54786978000002
90897,35.25002731500002
44110,34.40140890500002
46160,34.59300791499999
84865,30.79758154000002
54199,35.85492191000002
91554,33.99684826000002
110353,33.88471821500005
10402,36.22966982500002
116333,35.25021720500002
93830,35.77801646
38084,36.279041225000014
33243,33.09582021000001
54880,31.32433640000001
12112,32.01677028500002
73336,35.27613719000003
106455,36.28739638499999
15729,34.60107824000002
108434,34.59766022
70995,33.49971624000001
25596,34.44983085500002
105252,36.46997562000003
58513,32.610651260000026
40709,33.19741136000002
41866,35.392065035000044
64616,34.03852911500002
1751,33.004767955000034
90219,33.685618550000015
72091,37.040690015000045
20823,33.47170746500001
48300,32.47620914000002
78934,34.45296404000001
18389,32.40357621500003
70696,37.35704675500001
88183,34.63953096500003
92996,34.68880742000001
26560,31.83162753500001
10167,33.616403645000005
84072,35.868593990000015
50316,33.30650316500002
92931,34.56794243500001
56814,33.354925115000015
72863,35.192395699999985
27235,33.02821937000002
56240,34.94183584499999
16159,33.29852778500002
75316,29.861898565
1298,34.88543851500002
41646,38.12819004500004
100518,30.518917965000007
21204,35.998478750000004
37283,35.15954473000004
42900,37.288496465000016
95378,32.890928900000034
107147,31.275154890000024
20691,34.520469935000015
97741,33.840663735000014
48363,33.90693534500004
106243,34.071854810000005
8819,30.78115605500004
114214,35.25135654500002
60459,34.941551010000026
100349,34.34235311500002
41506,33.19826586500001
77273,32.946756560000026
32986,33.64099440000005
113395,33.825757370000034
2689,35.04038875500001
82146,29.37122280500003
63121,33.356254345
29513,36.14887163000002
60788,34.75916166499998
12810,32.84279178500002
66349,34.273897770000005
39075,28.432976314999998
40132,33.39166883000003
35004,34.58598198500002
116604,35.14682210000002
92020,39.3168065
47105,31.81254359000004
88539,35.17758428000002
32564,32.32315780000002
8384,34.86369611000002
81034,41.304385130000014
95163,38.962756595000016
85745,40.741551170000015
114467,35.477800370000004
97673,31.265945225000028
5163,31.77209702000001
50515,33.55345511
48144,33.75283961000003
54295,33.281437685000014
16905,35.328831665
2920,31.911381335000023
107220,40.80279069500001
107792,36.74075876000001
36891,38.33317630000003
8526,32.76132897500004
62021,33.11642327500003
88261,31.938155825000024
113673,33.49867184500002
39540,34.30162171000001
64474,32.662776065
69828,38.57680517000004
62386,32.473645625
91144,35.79662568000003
117260,38.66633830500003
112694,38.12306301500003
34134,34.65120920000001
37345,32.217673905000005
91768,36.66698649500002
106863,33.47987273500003
54447,30.461571185000025
36913,35.50144167500005
112202,35.81105732000003
111733,33.143577545
76793,36.42772509500003
111375,33.68903657000003
106131,34.66791952000002
43017,34.685199510000025
33400,34.85448644500001
44733,33.09487076
16249,35.41257315500002
18145,32.14380669500002
2351,33.84911384000001
111879,35.038679745000046
33825,34.07470316000004
105496,34.03235769
42818,33.679542070000004
48043,35.10751487000002
82229,37.09319460000001
94844,34.959970340000005
89060,36.268407385
21279,32.77025380500002
82746,28.18118217500003
21589,32.170581185000046
98991,33.76907520500002
44816,33.86383031500001
88991,36.17146854000005
43812,35.951670865000004
53465,32.93707217000001
106109,34.176104420000016
39549,38.15904717
47214,34.92009344000002
85202,33.41122750000003
27015,33.37372422500002
101667,34.782233300000016
41298,33.32530227500003
67223,35.115490249999986
35397,32.394556440000045
65970,31.687501025000003
75583,34.987599335
96978,35.04883886000002
7269,34.33732103000003
99554,35.954329325000025
26646,38.27516490500004
46463,33.68590338500002
4308,34.71073971500002
37719,32.973531050000005
29627,38.34808266500002
10543,33.870476465
29652,32.45541618500005
10925,31.360510445000006
18895,33.65371703000001
67646,32.277774089999994
37724,29.51060206500002
22246,34.15046927000003
121257,36.892290979999984
51712,35.26379434000003
114194,36.32376032000002
100111,35.258192585
1844,33.59561069000001
101516,36.59425862500001
33651,35.40830063000003
18849,34.53670553000001
64542,36.83171607000001
96597,34.200885065000016
75300,34.240477130000016
10212,35.18242647500002
18146,36.89513933000002
106056,38.37324309000001
61596,37.94048378000001
38687,33.34210754000004
118246,38.38644044500001
61327,36.12171736000001
32687,38.062677995
1159,32.238087080000014
4034,32.97808841000001
61555,30.088152500000035
41548,37.55510202500003
19740,34.131100490000016
102881,34.54695959000004
52448,36.326893505
28448,32.60533434000002
77379,35.69418002500003
6985,37.839367355000014
63501,31.943282855000035
110923,35.399185910000014
102979,34.709600375000015
104823,29.08088099500002
48275,32.30065583500003
18703,35.08444323500001
77926,33.67479482000002
16840,31.260628305000026
27896,34.390870010000015
107996,38.29624269500003
17839,30.00355650500002
120588,36.251697065000016
117801,35.66436729500003
93855,33.915385449999995
106387,39.45694532000002
76132,39.41820776
29069,36.591885000000005
18036,34.509646205
27315,34.99699889000003
36430,35.30718420500003
42145,33.84284747000001
32210,37.892631500000014
14482,36.873776705000026
71425,32.53526493000003
31835,33.57567224
21464,34.69507379
66602,35.274997850000034
9536,31.48735696500005
67380,37.78505881499999
70679,33.55146126500003
2808,33.896681285000035
493,39.793525345000006
55941,32.19963435500001
105199,33.919847865
31799,34.970794070000025
28339,34.85249259999999
96248,35.693705300000055
50157,35.66759542500002
70720,35.043901719999994
13496,32.18938029500002
95863,36.23251817500002
44870,32.599542695
15672,28.87731891500001
55259,29.326408765000046
17288,34.83834579500002
28602,33.21051377000003
41614,35.852358395
5592,33.688182065000035
57553,34.457236565000045
100915,36.57204149500002
49419,34.08828029500001
71715,29.19937235500005
101416,38.96427571500002
16934,34.88961609500004
68312,33.36603368000001
19154,32.85845771000001
76238,34.965951875000016
82962,37.41164013000004
